time,open,high,low,close,BITBAY:ETHUSDT: Open,BITBAY:ETHUSDT: High,BITBAY:ETHUSDT: Low,BITBAY:ETHUSDT: Close,MA,Developing Poc,Developing VA High,Developing VA Low,Developing Poc,Developing VA High,Developing VA Low,Developing Poc,Developing VA High,Developing VA Low,Volume,Volume MA,RSI
1625311500,32750,32751.47,32715.1,32721.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.138607,0.8116581500000866,45.878044824540474
1625311800,32722.26,32736.05,32666.89,32692.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.602582,0.8128393500000864,44.25187552658499
1625312100,32662.63,32696.62,32615.87,32615.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.667416,0.8817662000000865,40.11120350683288
1625312400,32615.92,32698.26,32615.24,32677.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.367111,0.8119326000000866,44.594820724226224
1625312700,32647.91,32770.23,32647.9,32750.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.055312,0.8270919000000866,49.38770309248925
1625313000,32752.26,32809.48,32750.45,32798.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.022152,0.6555410500000867,52.343036572317864
1625313300,32802.35,32836.69,32773.6,32836.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.139333,0.6338053000000867,54.61485083844398
1625313600,32836.69,32980,32749.49,32970.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.791658,0.6268267000000868,61.487414722858844
1625313900,32985.11,33002.1,32900.12,32951.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.640596,0.7448974000000868,60.11331587396804
1625314200,32952.87,32954.67,32900,32940.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.22469,0.7164709500000868,59.24531458052125
1625314500,32900.01,32900.13,32829.54,32885.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.083969,0.7490422500000867,55.12908706738604
1625314800,32885.37,32910.27,32820.8,32857.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.226135,0.7480321000000867,53.123160152912384
1625315100,32865.94,32877.11,32790.92,32807.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.429695,0.7588676000000867,49.57641957853227
1625315400,32825.77,32825.77,32754.2,32772.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.387956,0.7476379500000868,47.20034745980167
